Times (us),interval (us),strain (raw),sensorValue0 (raw)
26586376,12500,2759595,530
26598876,12500,2759644,530
26611376,12500,2759842,530
26623880,12504,2759832,530
26636380,12500,2759455,530
26648884,12504,2759510,530
26661388,12504,2759937,530
26673892,12504,2759504,530
26686392,12500,2759513,530
26698892,12500,2759927,530
26711392,12500,2759941,530
26723892,12500,2759665,530
26736396,12504,2759362,530
26748896,12500,2759336,530
26761400,12504,2759554,531
26773900,12500,2759897,530
26786400,12500,2759574,530
26798904,12504,2759181,530
26811404,12500,2759467,530
26823904,12500,2759806,530
26836404,12500,2759826,530
26848904,12500,2759695,530
26861404,12500,2759664,530
26873908,12504,2760020,530
26886412,12504,2760090,530
26898912,12500,2759494,530
26911412,12500,2759467,530
26923912,12500,2759754,530
26936412,12500,2759781,530
26948912,12500,2759551,530
26961416,12504,2759586,530
26973916,12500,2759881,530
26986420,12504,2760032,530
26998924,12504,2759767,530
27011424,12500,2759495,530
27023924,12500,2759759,530
27036428,12504,2760051,530
27048928,12500,2759867,530
27061432,12504,2759640,530
27073932,12500,2759426,530
27086436,12504,2759516,530
27098936,12500,2759956,530
27111436,12500,2759743,530
27123940,12504,2759601,529
27136444,12504,2760019,530
27148944,12500,2760077,530
27161448,12504,2759705,530
27173952,12504,2759532,530
27186452,12500,2759778,530
27198952,12500,2759748,530
27211452,12500,2759884,529
27223952,12500,2759856,530
27236452,12500,2759592,530
27248952,12500,2759605,530
27261452,12500,2759788,530
27273956,12504,2759865,530
27286456,12500,2759663,529
27298956,12500,2759685,529
27311456,12500,2760037,529
27323956,12500,2759927,529
27336456,12500,2759572,529
27348960,12504,2759917,529
27361460,12500,2760277,529
27373964,12504,2759864,529
27386464,12500,2758718,529
27398964,12500,2758439,529
27411464,12500,2759987,529
27423964,12500,2761480,529
27436468,12504,2760648,529
27448968,12500,2758976,529
27461472,12504,2759238,529
27473972,12500,2759594,529
27486472,12500,2760041,530
27498972,12500,2760618,530
27511472,12500,2760459,530
27523972,12500,2758945,530
27536476,12504,2757930,530
27548976,12500,2759400,530
27561476,12500,2761629,530
27573976,12500,2758087,530
27586476,12500,2757689,530
27598976,12500,2760279,530
27611476,12500,2761959,530
27623976,12500,2760209,530
27636476,12500,2757742,530
27648980,12504,2758000,530
27661480,12500,2760434,530
27673980,12500,2761520,530
27686484,12504,2758196,529
27698984,12500,2758269,530
27711484,12500,2759919,529
27723988,12504,2761019,529
27736488,12500,2760379,529
27748992,12504,2758817,529
27761492,12500,2758354,530
27773992,12500,2759733,530
27786492,12500,2760962,530
27798996,12504,2758482,530
27811496,12500,2758088,530
27823996,12500,2759547,530
27836496,12500,2760668,529
27849000,12504,2759929,529
27861500,12500,2758512,529
27874000,12500,2758523,529
27886504,12504,2759653,529
27899004,12500,2760083,530
27911508,12504,2758580,530
27924008,12500,2758548,530
27936508,12500,2759190,530
27949012,12504,2759938,530
27961512,12500,2759595,530
27974016,12504,2758483,530
27986516,12500,2758041,530
27999020,12504,2759184,530
28011524,12504,2759308,530
28024024,12500,2758174,530
28036528,12504,2758565,530
28049028,12500,2759198,530
28061528,12500,2759326,530
28074028,12500,2758984,530
28086528,12500,2758743,530
28099028,12500,2758674,530
28111528,12500,2758778,529
28124028,12500,2759403,529
28136528,12500,2758738,529
28149032,12504,2758136,529
28161532,12500,2758781,529
28174032,12500,2759610,529
28186532,12500,2759274,529
28199032,12500,2758292,529
28211532,12500,2758323,529
28224032,12500,2759112,529
28236536,12504,2758842,529
28249036,12500,2758695,529
28261536,12500,2758839,529
28274040,12504,2758945,529
28286540,12500,2758917,529
28299040,12500,2758835,529
28311540,12500,2758782,529
28324040,12500,2758674,529
28336540,12500,2758458,529
28349044,12504,2759212,529
28361544,12500,2758951,529
28374044,12500,2758569,529
28386544,12500,2758885,529
28399044,12500,2759201,529
28411544,12500,2758990,529
28424044,12500,2758711,529
28436544,12500,2758778,529
28449044,12500,2759112,529
28461544,12500,2758831,529
28474044,12500,2758670,529
28486544,12500,2758806,529
28499044,12500,2758875,529
28511548,12504,2758739,529
28524048,12500,2758719,529
28536548,12500,2758844,529
28549048,12500,2758820,529
28561548,12500,2758941,529
28574048,12500,2758669,530
28586548,12500,2758721,529
28599048,12500,2758869,530
28611548,12500,2758723,530
28624048,12500,2758682,530
28636548,12500,2758663,530
28649048,12500,2758790,530
28661548,12500,2758687,529
28674052,12504,2758525,529
28686552,12500,2758737,529
28699052,12500,2758826,530
28711552,12500,2758511,530
28724052,12500,2758298,529
28736552,12500,2758410,530
28749052,12500,2758767,529
28761556,12504,2758575,530
28774056,12500,2758433,529
28786556,12500,2758509,530
28799056,12500,2758537,530
28811556,12500,2758354,530
28824056,12500,2758376,530
28836556,12500,2758544,530
28849056,12500,2758331,530
28861556,12500,2758226,530
28874060,12504,2758750,530
28886564,12504,2758895,530
28899064,12500,2758377,530
28911564,12500,2758340,530
28924064,12500,2758521,530
28936568,12504,2758365,530
28949072,12504,2758168,530
28961576,12504,2758329,530
28974076,12500,2758666,530
28986576,12500,2758555,530
28999080,12504,2758066,530
29011584,12504,2758244,530
29024084,12500,2758179,530
29036584,12500,2758132,530
29049088,12504,2758595,530
29061588,12500,2758742,530
29074088,12500,2758295,530
29086588,12500,2757997,530
29099092,12504,2758303,530
29111592,12500,2758644,530
29124092,12500,2758424,530
29136592,12500,2758114,530
29149096,12504,2758565,530
29161600,12504,2758584,530
29174100,12500,2758288,530
29186600,12500,2758146,530
29199104,12504,2758218,530
29211604,12500,2758422,530
29224104,12500,2758510,530
29236608,12504,2758298,530
29249108,12500,2757972,530
29261608,12500,2758149,530
29274108,12500,2758336,530
29286612,12504,2758162,530
29299112,12500,2757837,530
29311612,12500,2757868,530
29324112,12500,2758159,530
29336612,12500,2758293,530
29349112,12500,2757972,530
29361612,12500,2758014,530
29374112,12500,2758107,530
29386616,12504,2758296,530
29399116,12500,2758271,530
29411616,12500,2758030,530
29424116,12500,2757828,530
29436616,12500,2758000,530
29449120,12504,2758179,531
29461620,12500,2758223,531
29474120,12500,2757851,531
29486620,12500,2757702,531
29499120,12500,2757830,530
29511620,12500,2758117,530
29524124,12504,2758143,530
29536624,12500,2757967,530
29549124,12500,2757575,530
29561624,12500,2757752,530
29574128,12504,2758304,530
29586628,12500,2757811,530
29599128,12500,2757792,530
29611628,12500,2758056,530
29624128,12500,2758129,530
29636628,12500,2757859,530
29649128,12500,2757629,530
29661628,12500,2757801,530
29674132,12504,2757892,530
29686636,12504,2757965,530
29699136,12500,2758068,531
29711636,12500,2757887,531
29724136,12500,2757860,531
29736636,12500,2757975,531
29749136,12500,2757851,530
29761636,12500,2757479,530
29774136,12500,2757766,530
29786636,12500,2758214,530
29799136,12500,2758320,531
29811636,12500,2757586,531
29824140,12504,2757639,531
29836640,12500,2758028,530
29849144,12504,2757895,530
29861644,12500,2757588,530
29874148,12504,2757730,530
29886648,12500,2757769,530
29899152,12504,2757883,530
29911652,12500,2758158,530
29924156,12504,2757499,531
29936660,12504,2757524,531
29949160,12500,2757898,530
29961660,12500,2758081,530
29974160,12500,2757823,530
29986664,12504,2757531,530
29999164,12500,2757779,530
30011668,12504,2758067,530
30024168,12500,2757876,531
30036668,12500,2757619,530
30049172,12504,2757880,530
30061676,12504,2758003,530
30074176,12500,2757796,530
30086676,12500,2757614,530
30099180,12504,2757548,530
30111684,12504,2757757,541
30124188,12504,2757884,530
30136688,12500,2757097,530
30149188,12500,2755963,530
30161688,12500,2757250,530
30174192,12504,2757249,530
30186692,12500,2757170,530
30199192,12500,2757008,530
30211696,12504,2757070,530
30224196,12500,2757129,530
30236696,12500,2757086,530
30249200,12504,2757061,530
30261700,12500,2757222,530
30274204,12504,2757147,530
30286704,12500,2757083,530
30299204,12500,2757066,530
30311704,12500,2757159,530
30324204,12500,2757415,530
30336704,12500,2757234,530
30349204,12500,2756976,530
30361708,12504,2757139,530
30374208,12500,2757298,530
30386708,12500,2757244,530
30399208,12500,2757026,530
30411712,12504,2757384,530
30424212,12500,2757570,530
30436712,12500,2757216,530
30449216,12504,2756983,530
30461716,12500,2757081,530
30474216,12500,2757384,530
30486720,12504,2757135,530
30499220,12500,2757377,530
30511720,12500,2757337,530
30524220,12500,2757289,530
30536720,12500,2757282,530
30549220,12500,2757295,530
30561720,12500,2757388,530
30574220,12500,2757195,530
30586720,12500,2757199,530
30599224,12504,2757076,530
30611724,12500,2756995,530
30624224,12500,2757130,530
30636728,12504,2757261,530
30649232,12504,2757305,530
30661732,12500,2757372,530
30674236,12504,2757244,530
30686736,12500,2757149,530
30699236,12500,2757113,530
30711736,12500,2757333,530
30724240,12504,2757215,530
30736740,12500,2757054,530
30749240,12500,2756976,530
30761740,12500,2757077,530
30774240,12500,2757229,530
30786744,12504,2757156,530
30799244,12500,2756950,530
30811744,12500,2757116,530
30824244,12500,2757308,530
30836744,12500,2757280,530
30849244,12500,2757320,530
30861744,12500,2757221,530
30874248,12504,2757202,530
30886748,12500,2757222,530
30899252,12504,2757255,530
30911752,12500,2757250,530
30924252,12500,2757069,530
30936756,12504,2757300,530
30949260,12504,2757548,530
30961764,12504,2757191,530
30974264,12500,2756900,530
30986764,12500,2757061,530
30999264,12500,2757215,530
31011764,12500,2757092,530
31024264,12500,2757060,530
31036764,12500,2757239,530
31049268,12504,2757362,530
31061772,12504,2757264,530
31074272,12500,2757282,530
31086772,12500,2757335,530
31099276,12504,2757187,530
31111776,12500,2757106,530
31124276,12500,2757286,530
31136776,12500,2757276,530
31149276,12500,2757251,530
31161776,12500,2757350,530
31174276,12500,2756592,530
31186776,12500,2756393,530
31199276,12500,2757395,530
31211780,12504,2757634,531
31224280,12500,2756843,530
31236784,12504,2756698,530
31249288,12504,2757495,530
31261788,12500,2756736,530
31274288,12500,2756224,530
31286792,12504,2757465,530
31299292,12500,2758277,530
31311792,12500,2757271,530
31324292,12500,2756325,530
31336792,12500,2756916,530
